,C,HW,K,RS
19047,3,208,16,1
19048,3,208,16,11
19049,3,208,16,7
19050,3,208,32,3
19051,3,208,32,5
19052,3,208,32,1
19053,3,208,32,11
19054,3,208,32,7
19055,3,208,64,3
19056,3,208,64,5
19057,3,208,64,1
19058,3,208,64,11
19059,3,208,64,7
19060,3,208,384,3
19061,3,208,384,5
19062,3,208,384,1
19063,3,208,384,11
19064,3,208,384,7
19065,3,208,256,3
19066,3,208,256,5
19067,3,208,256,1
19068,3,208,256,11
19069,3,208,256,7
19070,3,208,128,3
19071,3,208,128,5
19072,3,208,128,1
19073,3,208,128,11
19074,3,208,128,7
19075,3,208,255,3
19076,3,208,255,5
19077,3,208,255,1
19078,3,208,255,11
19079,3,208,255,7
19080,3,208,1024,3
19081,3,208,1024,5
19082,3,208,1024,1
19083,3,208,1024,11
19084,3,208,1024,7
19085,3,208,96,3
19086,3,208,96,5
19087,3,208,96,1
19088,3,208,96,11
19089,3,208,96,7
19090,3,208,6,3
19091,3,208,6,5
19092,3,208,6,1
19093,3,208,6,11
19094,3,208,6,7
19095,3,208,28,3
19096,3,208,28,5
19097,3,208,28,1
19098,3,208,28,11
19099,3,208,28,7
19100,3,208,192,3
19101,3,208,192,5
19102,3,208,192,1
19103,3,208,192,11
19104,3,208,192,7
19105,3,208,9,3
19106,3,208,9,5
19107,3,208,9,1
19108,3,208,9,11
19109,3,208,9,7
19110,3,208,12,3
19111,3,208,12,5
19112,3,208,12,1
19113,3,208,12,11
19114,3,208,12,7
19115,3,208,56,3
19116,3,208,56,5
19117,3,208,56,1
19118,3,208,56,11
19119,3,208,56,7
19120,3,208,3,3
19121,3,208,3,5
19122,3,208,3,1
19123,3,208,3,11
19124,3,208,3,7
19125,3,224,512,3
19126,3,224,512,5
19127,3,224,512,1
19128,3,224,512,11
19129,3,224,512,7
19130,3,224,16,3
19131,3,224,16,5
19132,3,224,16,1
19133,3,224,16,11
19134,3,224,16,7
19135,3,224,32,3
19136,3,224,32,5
19137,3,224,32,1
19138,3,224,32,11
19139,3,224,32,7
19140,3,224,64,3
19141,3,224,64,5
19142,3,224,64,1
19143,3,224,64,11
19144,3,224,64,7
19145,3,224,384,3
19146,3,224,384,5
19147,3,224,384,1
19148,3,224,384,11
19149,3,224,384,7
19150,3,224,256,3
19151,3,224,256,5
19152,3,224,256,1
19153,3,224,256,11
19154,3,224,256,7
19155,3,224,128,3
19156,3,224,128,5
19157,3,224,128,1
19158,3,224,128,11
19159,3,224,128,7
19160,3,224,255,3
19161,3,224,255,5
19162,3,224,255,1
19163,3,224,255,11
19164,3,224,255,7
19165,3,224,1024,3
19166,3,224,1024,5
19167,3,224,1024,1
19168,3,224,1024,11
19169,3,224,1024,7
19170,3,224,96,3
19171,3,224,96,5
19172,3,224,96,1
19173,3,224,96,11
19174,3,224,96,7
19175,3,224,6,3
19176,3,224,6,5
19177,3,224,6,1
19178,3,224,6,11
19179,3,224,6,7
19180,3,224,28,3
19181,3,224,28,5
19182,3,224,28,1
19183,3,224,28,11
19184,3,224,28,7
19185,3,224,192,3
19186,3,224,192,5
19187,3,224,192,1
19188,3,224,192,11
19189,3,224,192,7
19190,3,224,9,3
19191,3,224,9,5
19192,3,224,9,1
19193,3,224,9,11
19194,3,224,9,7
19195,3,224,12,3
19196,3,224,12,5
19197,3,224,12,1
19198,3,224,12,11
19199,3,224,12,7
19200,3,224,56,3
19201,3,224,56,5
19202,3,224,56,1
19203,3,224,56,11
19204,3,224,56,7
19205,3,224,3,3
19206,3,224,3,5
19207,3,224,3,1
19208,3,224,3,11
19209,3,224,3,7
19210,3,256,512,3
19211,3,256,512,5
19212,3,256,512,1
19213,3,256,512,11
19214,3,256,512,7
19215,3,256,16,3
19216,3,256,16,5
19217,3,256,16,1
19218,3,256,16,11
19219,3,256,16,7
19220,3,256,32,3
19221,3,256,32,5
19222,3,256,32,1
19223,3,256,32,11
19224,3,256,32,7
19225,3,256,64,3
19226,3,256,64,5
19227,3,256,64,1
19228,3,256,64,11
19229,3,256,64,7
19230,3,256,384,3
19231,3,256,384,5
19232,3,256,384,1
19233,3,256,384,11
19234,3,256,384,7
19235,3,256,256,3
19236,3,256,256,5
19237,3,256,256,1
19238,3,256,256,11
19239,3,256,256,7
19240,3,256,128,3
19241,3,256,128,5
19242,3,256,128,1
19243,3,256,128,11
19244,3,256,128,7
19245,3,256,255,3
19246,3,256,255,5
19247,3,256,255,1
19248,3,256,255,11
19249,3,256,255,7
19250,3,256,1024,3
19251,3,256,1024,5
19252,3,256,1024,1
19253,3,256,1024,11
19254,3,256,1024,7
19255,3,256,96,3
19256,3,256,96,5
19257,3,256,96,1
19258,3,256,96,11
19259,3,256,96,7
19260,3,256,6,3
19261,3,256,6,5
19262,3,256,6,1
19263,3,256,6,11
19264,3,256,6,7
19265,3,256,28,3
19266,3,256,28,5
19267,3,256,28,1
19268,3,256,28,11
19269,3,256,28,7
19270,3,256,192,3
19271,3,256,192,5
19272,3,256,192,1
19273,3,256,192,11
19274,3,256,192,7
19275,3,256,9,3
19276,3,256,9,5
19277,3,256,9,1
19278,3,256,9,11
19279,3,256,9,7
19280,3,256,12,3
19281,3,256,12,5
19282,3,256,12,1
19283,3,256,12,11
19284,3,256,12,7
19285,3,256,56,3
19286,3,256,56,5
19287,3,256,56,1
19288,3,256,56,11
19289,3,256,56,7
19290,3,256,3,3
19291,3,256,3,5
19292,3,256,3,1
19293,3,256,3,11
19294,3,256,3,7
19295,3,320,512,3
19296,3,320,512,5
19297,3,320,512,1
19298,3,320,512,11
19299,3,320,512,7
19300,3,320,16,3
19301,3,320,16,5
19302,3,320,16,1
19303,3,320,16,11
19304,3,320,16,7
19305,3,320,32,3
19306,3,320,32,5
19307,3,320,32,1
19308,3,320,32,11
19309,3,320,32,7
19310,3,320,64,3
19311,3,320,64,5
19312,3,320,64,1
19313,3,320,64,11
19314,3,320,64,7
19315,3,320,384,3
19316,3,320,384,5
19317,3,320,384,1
19318,3,320,384,11
19319,3,320,384,7
19320,3,320,256,3
19321,3,320,256,5
19322,3,320,256,1
19323,3,320,256,11
19324,3,320,256,7
19325,3,320,128,3
19326,3,320,128,5
19327,3,320,128,1
19328,3,320,128,11
19329,3,320,128,7
19330,3,320,255,3
19331,3,320,255,5
19332,3,320,255,1
19333,3,320,255,11
19334,3,320,255,7
19335,3,320,1024,3
19336,3,320,1024,5
19337,3,320,1024,1
19338,3,320,1024,11
19339,3,320,1024,7
19340,3,320,96,3
19341,3,320,96,5
19342,3,320,96,1
19343,3,320,96,11
19344,3,320,96,7
19345,3,320,6,3
19346,3,320,6,5
19347,3,320,6,1
19348,3,320,6,11
19349,3,320,6,7
19350,3,320,28,3
19351,3,320,28,5
19352,3,320,28,1
19353,3,320,28,11
19354,3,320,28,7
19355,3,320,192,3
19356,3,320,192,5
19357,3,320,192,1
19358,3,320,192,11
19359,3,320,192,7
19360,3,320,9,3
19361,3,320,9,5
19362,3,320,9,1
19363,3,320,9,11
19364,3,320,9,7
19365,3,320,12,3
19366,3,320,12,5
19367,3,320,12,1
19368,3,320,12,11
19369,3,320,12,7
19370,3,320,56,3
19371,3,320,56,5
19372,3,320,56,1
19373,3,320,56,11
19374,3,320,56,7
19375,3,320,3,3
19376,3,320,3,5
19377,3,320,3,1
19378,3,320,3,11
19379,3,320,3,7
19380,3,400,512,3
19381,3,400,512,5
19382,3,400,512,1
19383,3,400,512,11
19384,3,400,512,7
19385,3,400,16,3
19386,3,400,16,5
19387,3,400,16,1
19388,3,400,16,11
19389,3,400,16,7
19390,3,400,32,3
19391,3,400,32,5
19392,3,400,32,1
19393,3,400,32,11
19394,3,400,32,7
19395,3,400,64,3
19396,3,400,64,5
19397,3,400,64,1
19398,3,400,64,11
19399,3,400,64,7
19400,3,400,384,3
19401,3,400,384,5
19402,3,400,384,1
19403,3,400,384,11
19404,3,400,384,7
19405,3,400,256,3
19406,3,400,256,5
19407,3,400,256,1
19408,3,400,256,11
19409,3,400,256,7
19410,3,400,128,3
19411,3,400,128,5
19412,3,400,128,1
19413,3,400,128,11
19414,3,400,128,7
19415,3,400,255,3
19416,3,400,255,5
19417,3,400,255,1
19418,3,400,255,11
19419,3,400,255,7
19420,3,400,1024,3
19421,3,400,1024,5
19422,3,400,1024,1
19423,3,400,1024,11
19424,3,400,1024,7
19425,3,400,96,3
19426,3,400,96,5
19427,3,400,96,1
19428,3,400,96,11
19429,3,400,96,7
19430,3,400,6,3
19431,3,400,6,5
19432,3,400,6,1
19433,3,400,6,11
19434,3,400,6,7
19435,3,400,28,3
19436,3,400,28,5
19437,3,400,28,1
19438,3,400,28,11
19439,3,400,28,7
19440,3,400,192,3
19441,3,400,192,5
19442,3,400,192,1
19443,3,400,192,11
19444,3,400,192,7
19445,3,400,9,3
19446,3,400,9,5
19447,3,400,9,1
19448,3,400,9,11
19449,3,400,9,7
19450,3,400,12,3
19451,3,400,12,5
19452,3,400,12,1
19453,3,400,12,11
19454,3,400,12,7
19455,3,400,56,3
19456,3,400,56,5
19457,3,400,56,1
19458,3,400,56,11
19459,3,400,56,7
19460,3,400,3,3
19461,3,400,3,5
19462,3,400,3,1
19463,3,400,3,11
19464,3,400,3,7
19465,3,416,512,3
19466,3,416,512,5
19467,3,416,512,1
19468,3,416,512,11
19469,3,416,512,7
19470,3,416,16,3
19471,3,416,16,5
19472,3,416,16,1
19473,3,416,16,11
19474,3,416,16,7
19475,3,416,32,3
19476,3,416,32,5
19477,3,416,32,1
19478,3,416,32,11
19479,3,416,32,7
19480,3,416,64,3
19481,3,416,64,5
19482,3,416,64,1
19483,3,416,64,11
19484,3,416,64,7
19485,3,416,384,3
19486,3,416,384,5
19487,3,416,384,1
19488,3,416,384,11
19489,3,416,384,7
19490,3,416,256,3
19491,3,416,256,5
19492,3,416,256,1
19493,3,416,256,11
19494,3,416,256,7
19495,3,416,128,3
19496,3,416,128,5
19497,3,416,128,1
19498,3,416,128,11
19499,3,416,128,7
19500,3,416,255,3
19501,3,416,255,5
19502,3,416,255,1
19503,3,416,255,11
19504,3,416,255,7
19505,3,416,1024,3
19506,3,416,1024,5
19507,3,416,1024,1
19508,3,416,1024,11
19509,3,416,1024,7
19510,3,416,96,3
19511,3,416,96,5
19512,3,416,96,1
19513,3,416,96,11
19514,3,416,96,7
19515,3,416,6,3
19516,3,416,6,5
19517,3,416,6,1
19518,3,416,6,11
19519,3,416,6,7
19520,3,416,28,3
19521,3,416,28,5
19522,3,416,28,1
19523,3,416,28,11
19524,3,416,28,7
19525,3,416,192,3
19526,3,416,192,5
19527,3,416,192,1
19528,3,416,192,11
19529,3,416,192,7
19530,3,416,9,3
19531,3,416,9,5
19532,3,416,9,1
19533,3,416,9,11
19534,3,416,9,7
19535,3,416,12,3
19536,3,416,12,5
19537,3,416,12,1
19538,3,416,12,11
19539,3,416,12,7
19540,3,416,56,3
19541,3,416,56,5
19542,3,416,56,1
19543,3,416,56,11
19544,3,416,56,7
19545,3,416,3,3
19546,3,416,3,5
19547,3,416,3,1
19548,3,416,3,11
19549,3,416,3,7
19550,64,7,512,3
19551,64,7,512,5
19552,64,7,512,1
19553,64,7,512,11
19554,64,7,512,7
19555,64,7,16,3
19556,64,7,16,5
19557,64,7,16,1
19558,64,7,16,11
19559,64,7,16,7
19560,64,7,32,3
19561,64,7,32,5
19562,64,7,32,1
19563,64,7,32,11
19564,64,7,32,7
19565,64,7,64,3
19566,64,7,64,5
19567,64,7,64,1
19568,64,7,64,11
19569,64,7,64,7
19570,64,7,384,3
19571,64,7,384,5
19572,64,7,384,1
19573,64,7,384,11
19574,64,7,384,7
19575,64,7,256,3
19576,64,7,256,5
19577,64,7,256,1
19578,64,7,256,11
19579,64,7,256,7
19580,64,7,128,3
19581,64,7,128,5
19582,64,7,128,1
19583,64,7,128,11
19584,64,7,128,7
19585,64,7,255,3
19586,64,7,255,5
19587,64,7,255,1
19588,64,7,255,11
19589,64,7,255,7
19590,64,7,1024,3
19591,64,7,1024,5
19592,64,7,1024,1
19593,64,7,1024,11
19594,64,7,1024,7
19595,64,7,96,3
19596,64,7,96,5
19597,64,7,96,1
19598,64,7,96,11
19599,64,7,96,7
19600,64,7,6,3
19601,64,7,6,5
19602,64,7,6,1
19603,64,7,6,11
19604,64,7,6,7
19605,64,7,28,3
19606,64,7,28,5
19607,64,7,28,1
19608,64,7,28,11
19609,64,7,28,7
19610,64,7,192,3
19611,64,7,192,5
19612,64,7,192,1
19613,64,7,192,11
19614,64,7,192,7
19615,64,7,9,3
19616,64,7,9,5
19617,64,7,9,1
19618,64,7,9,11
19619,64,7,9,7
19620,64,7,12,3
19621,64,7,12,5
19622,64,7,12,1
19623,64,7,12,11
19624,64,7,12,7
19625,64,7,56,3
19626,64,7,56,5
19627,64,7,56,1
19628,64,7,56,11
19629,64,7,56,7
19630,64,7,3,3
19631,64,7,3,5
19632,64,7,3,1
19633,64,7,3,11
19634,64,7,3,7
19635,64,8,512,3
19636,64,8,512,5
19637,64,8,512,1
19638,64,8,512,11
19639,64,8,512,7
19640,64,8,16,3
19641,64,8,16,5
19642,64,8,16,1
19643,64,8,16,11
19644,64,8,16,7
19645,64,8,32,3
19646,64,8,32,5
19647,64,8,32,1
19648,64,8,32,11
19649,64,8,32,7
19650,64,8,64,3
19651,64,8,64,5
19652,64,8,64,1
19653,64,8,64,11
19654,64,8,64,7
19655,64,8,384,3
19656,64,8,384,5
19657,64,8,384,1
19658,64,8,384,11
19659,64,8,384,7
19660,64,8,256,3
19661,64,8,256,5
19662,64,8,256,1
19663,64,8,256,11
19664,64,8,256,7
19665,64,8,128,3
19666,64,8,128,5
19667,64,8,128,1
19668,64,8,128,11
19669,64,8,128,7
19670,64,8,255,3
19671,64,8,255,5
19672,64,8,255,1
19673,64,8,255,11
19674,64,8,255,7
19675,64,8,1024,3
19676,64,8,1024,5
19677,64,8,1024,1
19678,64,8,1024,11
19679,64,8,1024,7
19680,64,8,96,3
19681,64,8,96,5
19682,64,8,96,1
19683,64,8,96,11
19684,64,8,96,7
19685,64,8,6,3
19686,64,8,6,5
19687,64,8,6,1
19688,64,8,6,11
19689,64,8,6,7
19690,64,8,28,3
19691,64,8,28,5
19692,64,8,28,1
19693,64,8,28,11
19694,64,8,28,7
19695,64,8,192,3
19696,64,8,192,5
19697,64,8,192,1
19698,64,8,192,11
19699,64,8,192,7
19700,64,8,9,3
19701,64,8,9,5
19702,64,8,9,1
19703,64,8,9,11
19704,64,8,9,7
19705,64,8,12,3
19706,64,8,12,5
19707,64,8,12,1
19708,64,8,12,11
19709,64,8,12,7
19710,64,8,56,3
19711,64,8,56,5
19712,64,8,56,1
19713,64,8,56,11
19714,64,8,56,7
19715,64,8,3,3
19716,64,8,3,5
19717,64,8,3,1
19718,64,8,3,11
19719,64,8,3,7
19720,64,12,512,3
19721,64,12,512,5
19722,64,12,512,1
19723,64,12,512,11
19724,64,12,512,7
19725,64,12,16,3
19726,64,12,16,5
19727,64,12,16,1
19728,64,12,16,11
19729,64,12,16,7
19730,64,12,32,3
19731,64,12,32,5
19732,64,12,32,1
19733,64,12,32,11
19734,64,12,32,7
19735,64,12,64,3
19736,64,12,64,5
19737,64,12,64,1
19738,64,12,64,11
19739,64,12,64,7
19740,64,12,384,3
19741,64,12,384,5
19742,64,12,384,1
19743,64,12,384,11
19744,64,12,384,7
19745,64,12,256,3
19746,64,12,256,5
19747,64,12,256,1
19748,64,12,256,11
19749,64,12,256,7
19750,64,12,128,3
19751,64,12,128,5
19752,64,12,128,1
19753,64,12,128,11
19754,64,12,128,7
19755,64,12,255,3
19756,64,12,255,5
19757,64,12,255,1
19758,64,12,255,11
19759,64,12,255,7
19760,64,12,1024,3
19761,64,12,1024,5
19762,64,12,1024,1
19763,64,12,1024,11
19764,64,12,1024,7
19765,64,12,96,3
19766,64,12,96,5
19767,64,12,96,1
19768,64,12,96,11
19769,64,12,96,7
19770,64,12,6,3
19771,64,12,6,5
19772,64,12,6,1
19773,64,12,6,11
19774,64,12,6,7
19775,64,12,28,3
19776,64,12,28,5
19777,64,12,28,1
19778,64,12,28,11
19779,64,12,28,7
19780,64,12,192,3
19781,64,12,192,5
19782,64,12,192,1
19783,64,12,192,11
19784,64,12,192,7
19785,64,12,9,3
19786,64,12,9,5
19787,64,12,9,1
19788,64,12,9,11
19789,64,12,9,7
19790,64,12,12,3
19791,64,12,12,5
19792,64,12,12,1
19793,64,12,12,11
19794,64,12,12,7
19795,64,12,56,3
19796,64,12,56,5
19797,64,12,56,1
19798,64,12,56,11
19799,64,12,56,7
19800,64,12,3,3
19801,64,12,3,5
19802,64,12,3,1
19803,64,12,3,11
19804,64,12,3,7
19805,64,13,512,3
19806,64,13,512,5
19807,64,13,512,1
19808,64,13,512,11
19809,64,13,512,7
19810,64,13,16,3
19811,64,13,16,5
19812,64,13,16,1
19813,64,13,16,11
19814,64,13,16,7
19815,64,13,32,3
19816,64,13,32,5
19817,64,13,32,1
19818,64,13,32,11
19819,64,13,32,7
19820,64,13,64,3
19821,64,13,64,5
19822,64,13,64,1
19823,64,13,64,11
19824,64,13,64,7
19825,64,13,384,3
19826,64,13,384,5
19827,64,13,384,1
19828,64,13,384,11
19829,64,13,384,7
19830,64,13,256,3
19831,64,13,256,5
19832,64,13,256,1
19833,64,13,256,11
19834,64,13,256,7
19835,64,13,128,3
19836,64,13,128,5
19837,64,13,128,1
19838,64,13,128,11
19839,64,13,128,7
19840,64,13,255,3
19841,64,13,255,5
19842,64,13,255,1
19843,64,13,255,11
19844,64,13,255,7
19845,64,13,1024,3
19846,64,13,1024,5
19847,64,13,1024,1
19848,64,13,1024,11
19849,64,13,1024,7
19850,64,13,96,3
19851,64,13,96,5
19852,64,13,96,1
19853,64,13,96,11
19854,64,13,96,7
19855,64,13,6,3
19856,64,13,6,5
19857,64,13,6,1
19858,64,13,6,11
19859,64,13,6,7
19860,64,13,28,3
19861,64,13,28,5
19862,64,13,28,1
19863,64,13,28,11
19864,64,13,28,7
19865,64,13,192,3
19866,64,13,192,5
19867,64,13,192,1
19868,64,13,192,11
19869,64,13,192,7
19870,64,13,9,3
19871,64,13,9,5
19872,64,13,9,1
19873,64,13,9,11
19874,64,13,9,7
19875,64,13,12,3
19876,64,13,12,5
19877,64,13,12,1
19878,64,13,12,11
19879,64,13,12,7
19880,64,13,56,3
19881,64,13,56,5
19882,64,13,56,1
19883,64,13,56,11
19884,64,13,56,7
19885,64,13,3,3
19886,64,13,3,5
19887,64,13,3,1
19888,64,13,3,11
19889,64,13,3,7
19890,64,14,512,3
19891,64,14,512,5
19892,64,14,512,1
19893,64,14,512,11
19894,64,14,512,7
19895,64,14,16,3
19896,64,14,16,5
19897,64,14,16,1
19898,64,14,16,11
19899,64,14,16,7
19900,64,14,32,3
19901,64,14,32,5
19902,64,14,32,1
19903,64,14,32,11
19904,64,14,32,7
19905,64,14,64,3
19906,64,14,64,5
19907,64,14,64,1
19908,64,14,64,11
19909,64,14,64,7
19910,64,14,384,3
19911,64,14,384,5
19912,64,14,384,1
19913,64,14,384,11
19914,64,14,384,7
19915,64,14,256,3
19916,64,14,256,5
19917,64,14,256,1
19918,64,14,256,11
19919,64,14,256,7
19920,64,14,128,3
19921,64,14,128,5
19922,64,14,128,1
19923,64,14,128,11
19924,64,14,128,7
19925,64,14,255,3
19926,64,14,255,5
19927,64,14,255,1
19928,64,14,255,11
19929,64,14,255,7
19930,64,14,1024,3
19931,64,14,1024,5
19932,64,14,1024,1
19933,64,14,1024,11
19934,64,14,1024,7
19935,64,14,96,3
19936,64,14,96,5
19937,64,14,96,1
19938,64,14,96,11
19939,64,14,96,7
19940,64,14,6,3
19941,64,14,6,5
19942,64,14,6,1
19943,64,14,6,11
19944,64,14,6,7
19945,64,14,28,3
19946,64,14,28,5
19947,64,14,28,1
19948,64,14,28,11
19949,64,14,28,7
19950,64,14,192,3
19951,64,14,192,5
19952,64,14,192,1
19953,64,14,192,11
19954,64,14,192,7
19955,64,14,9,3
19956,64,14,9,5
19957,64,14,9,1
19958,64,14,9,11
19959,64,14,9,7
19960,64,14,12,3
19961,64,14,12,5
19962,64,14,12,1
19963,64,14,12,11
19964,64,14,12,7
19965,64,14,56,3
19966,64,14,56,5
19967,64,14,56,1
19968,64,14,56,11
19969,64,14,56,7
19970,64,14,3,3
19971,64,14,3,5
19972,64,14,3,1
19973,64,14,3,11
19974,64,14,3,7
19975,64,16,512,3
19976,64,16,512,5
19977,64,16,512,1
19978,64,16,512,11
19979,64,16,512,7
19980,64,16,16,3
19981,64,16,16,5
19982,64,16,16,1
19983,64,16,16,11
19984,64,16,16,7
19985,64,16,32,3
19986,64,16,32,5
19987,64,16,32,1
19988,64,16,32,11
19989,64,16,32,7
19990,64,16,64,3
19991,64,16,64,5
19992,64,16,64,1
19993,64,16,64,11
19994,64,16,64,7
19995,64,16,384,3
19996,64,16,384,5
19997,64,16,384,1
19998,64,16,384,11
19999,64,16,384,7
20000,64,16,256,3
20001,64,16,256,5
20002,64,16,256,1
20003,64,16,256,11
20004,64,16,256,7
20005,64,16,128,3
20006,64,16,128,5
20007,64,16,128,1
20008,64,16,128,11
20009,64,16,128,7
20010,64,16,255,3
20011,64,16,255,5
20012,64,16,255,1
20013,64,16,255,11
20014,64,16,255,7
20015,64,16,1024,3
20016,64,16,1024,5
20017,64,16,1024,1
20018,64,16,1024,11
20019,64,16,1024,7
20020,64,16,96,3
20021,64,16,96,5
20022,64,16,96,1
20023,64,16,96,11
20024,64,16,96,7
20025,64,16,6,3
20026,64,16,6,5
20027,64,16,6,1
20028,64,16,6,11
20029,64,16,6,7
20030,64,16,28,3
20031,64,16,28,5
20032,64,16,28,1
20033,64,16,28,11
20034,64,16,28,7
20035,64,16,192,3
20036,64,16,192,5
20037,64,16,192,1
20038,64,16,192,11
20039,64,16,192,7
20040,64,16,9,3
20041,64,16,9,5
20042,64,16,9,1
20043,64,16,9,11
20044,64,16,9,7
20045,64,16,12,3
20046,64,16,12,5
20047,64,16,12,1
20048,64,16,12,11
20049,64,16,12,7
20050,64,16,56,3
20051,64,16,56,5
20052,64,16,56,1
20053,64,16,56,11
20054,64,16,56,7
20055,64,16,3,3
20056,64,16,3,5
20057,64,16,3,1
20058,64,16,3,11
20059,64,16,3,7
20060,64,26,512,3
20061,64,26,512,5
20062,64,26,512,1
20063,64,26,512,11
20064,64,26,512,7
20065,64,26,16,3
20066,64,26,16,5
20067,64,26,16,1
20068,64,26,16,11
20069,64,26,16,7
20070,64,26,32,3
20071,64,26,32,5
20072,64,26,32,1
20073,64,26,32,11
20074,64,26,32,7
20075,64,26,64,3
20076,64,26,64,5
20077,64,26,64,1
20078,64,26,64,11
20079,64,26,64,7
20080,64,26,384,3
20081,64,26,384,5
20082,64,26,384,1
20083,64,26,384,11
20084,64,26,384,7
20085,64,26,256,3
20086,64,26,256,5
20087,64,26,256,1
20088,64,26,256,11
20089,64,26,256,7
20090,64,26,128,3
20091,64,26,128,5
20092,64,26,128,1
20093,64,26,128,11
20094,64,26,128,7
20095,64,26,255,3
20096,64,26,255,5
20097,64,26,255,1
20098,64,26,255,11
20099,64,26,255,7
20100,64,26,1024,3
20101,64,26,1024,5
20102,64,26,1024,1
20103,64,26,1024,11
20104,64,26,1024,7
20105,64,26,96,3
20106,64,26,96,5
20107,64,26,96,1
20108,64,26,96,11
20109,64,26,96,7
20110,64,26,6,3
20111,64,26,6,5
20112,64,26,6,1
20113,64,26,6,11
20114,64,26,6,7
20115,64,26,28,3
20116,64,26,28,5
20117,64,26,28,1
20118,64,26,28,11
20119,64,26,28,7
20120,64,26,192,3
20121,64,26,192,5
20122,64,26,192,1
20123,64,26,192,11
20124,64,26,192,7
20125,64,26,9,3
20126,64,26,9,5
20127,64,26,9,1
20128,64,26,9,11
20129,64,26,9,7
20130,64,26,12,3
20131,64,26,12,5
20132,64,26,12,1
20133,64,26,12,11
20134,64,26,12,7
20135,64,26,56,3
20136,64,26,56,5
20137,64,26,56,1
20138,64,26,56,11
20139,64,26,56,7
20140,64,26,3,3
20141,64,26,3,5
20142,64,26,3,1
20143,64,26,3,11
20144,64,26,3,7
20145,64,28,512,3
20146,64,28,512,5
20147,64,28,512,1
20148,64,28,512,11
20149,64,28,512,7
20150,64,28,16,3
20151,64,28,16,5
20152,64,28,16,1
20153,64,28,16,11
20154,64,28,16,7
20155,64,28,32,3
20156,64,28,32,5
20157,64,28,32,1
20158,64,28,32,11
20159,64,28,32,7
20160,64,28,64,3
20161,64,28,64,5
20162,64,28,64,1
20163,64,28,64,11
20164,64,28,64,7
20165,64,28,384,3
20166,64,28,384,5
20167,64,28,384,1
20168,64,28,384,11
20169,64,28,384,7
20170,64,28,256,3
20171,64,28,256,5
20172,64,28,256,1
20173,64,28,256,11
20174,64,28,256,7
20175,64,28,128,3
20176,64,28,128,5
20177,64,28,128,1
20178,64,28,128,11
20179,64,28,128,7
20180,64,28,255,3
20181,64,28,255,5
20182,64,28,255,1
20183,64,28,255,11
20184,64,28,255,7
20185,64,28,1024,3
20186,64,28,1024,5
20187,64,28,1024,1
20188,64,28,1024,11
20189,64,28,1024,7
20190,64,28,96,3
20191,64,28,96,5
20192,64,28,96,1
20193,64,28,96,11
20194,64,28,96,7
20195,64,28,6,3
20196,64,28,6,5
20197,64,28,6,1
20198,64,28,6,11
20199,64,28,6,7
20200,64,28,28,3
20201,64,28,28,5
20202,64,28,28,1
20203,64,28,28,11
20204,64,28,28,7
20205,64,28,192,3
20206,64,28,192,5
20207,64,28,192,1
20208,64,28,192,11
20209,64,28,192,7
20210,64,28,9,3
20211,64,28,9,5
20212,64,28,9,1
20213,64,28,9,11
20214,64,28,9,7
20215,64,28,12,3
20216,64,28,12,5
20217,64,28,12,1
20218,64,28,12,11
20219,64,28,12,7
20220,64,28,56,3
20221,64,28,56,5
20222,64,28,56,1
20223,64,28,56,11
20224,64,28,56,7
20225,64,28,3,3
20226,64,28,3,5
20227,64,28,3,1
20228,64,28,3,11
20229,64,28,3,7
20230,64,32,512,3
20231,64,32,512,5
20232,64,32,512,1
20233,64,32,512,11
20234,64,32,512,7
20235,64,32,16,3
20236,64,32,16,5
20237,64,32,16,1
20238,64,32,16,11
20239,64,32,16,7
20240,64,32,32,3
20241,64,32,32,5
20242,64,32,32,1
20243,64,32,32,11
20244,64,32,32,7
20245,64,32,64,3
20246,64,32,64,5
20247,64,32,64,1
20248,64,32,64,11
20249,64,32,64,7
20250,64,32,384,3
20251,64,32,384,5
20252,64,32,384,1
20253,64,32,384,11
20254,64,32,384,7
20255,64,32,256,3
20256,64,32,256,5
20257,64,32,256,1
20258,64,32,256,11
20259,64,32,256,7
20260,64,32,128,3
20261,64,32,128,5
20262,64,32,128,1
20263,64,32,128,11
20264,64,32,128,7
20265,64,32,255,3
20266,64,32,255,5
20267,64,32,255,1
20268,64,32,255,11
20269,64,32,255,7
20270,64,32,1024,3
20271,64,32,1024,5
20272,64,32,1024,1
20273,64,32,1024,11
20274,64,32,1024,7
20275,64,32,96,3
20276,64,32,96,5
20277,64,32,96,1
20278,64,32,96,11
20279,64,32,96,7
20280,64,32,6,3
20281,64,32,6,5
20282,64,32,6,1
20283,64,32,6,11
20284,64,32,6,7
20285,64,32,28,3
20286,64,32,28,5
20287,64,32,28,1
20288,64,32,28,11
20289,64,32,28,7
20290,64,32,192,3
20291,64,32,192,5
20292,64,32,192,1
20293,64,32,192,11
20294,64,32,192,7
20295,64,32,9,3
20296,64,32,9,5
20297,64,32,9,1
20298,64,32,9,11
20299,64,32,9,7
20300,64,32,12,3
20301,64,32,12,5
20302,64,32,12,1
20303,64,32,12,11
20304,64,32,12,7
20305,64,32,56,3
20306,64,32,56,5
20307,64,32,56,1
20308,64,32,56,11
20309,64,32,56,7
20310,64,32,3,3
